ts,prev_pos,next_pos,raw_action,buy_th,sell_th,hold_bars,hold_counter,spread,vol3,skipped_reason
2025-10-05T03:45:18.716+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
2025-10-05T03:45:38.221+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
2025-10-05T03:45:58.192+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
2025-10-05T03:46:17.839+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
2025-10-05T03:46:37.482+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
2025-10-05T03:46:57.367+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
2025-10-05T03:47:17.199+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
2025-10-05T03:47:37.153+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
2025-10-05T03:47:56.850+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
2025-10-05T03:48:16.819+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
2025-10-05T03:48:36.846+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
2025-10-05T03:48:56.743+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
2025-10-05T03:49:16.796+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
2025-10-05T03:49:36.113+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
2025-10-05T03:49:55.952+00:00,-1,-1,-0.970221,0.10,0.10,12,12,123956.25,0.100000,21.145212,124057.75,2025-10-05T03:11:32.830+00:00,8.18,
2025-10-05T03:50:16.092+00:00,-1,-1,-0.970221,0.10,0.10,12,12,123956.25,0.100000,21.145212,124057.75,2025-10-05T03:11:32.830+00:00,8.18,
2025-10-05T03:50:36.085+00:00,-1,-1,-0.970221,0.10,0.10,12,12,123956.25,0.100000,21.145212,124057.75,2025-10-05T03:11:32.830+00:00,8.18,
2025-10-05T03:50:56.022+00:00,-1,-1,-0.970221,0.10,0.10,12,12,123956.25,0.100000,21.145212,124057.75,2025-10-05T03:11:32.830+00:00,8.18,
2025-10-05T03:51:16.049+00:00,-1,-1,-0.970221,0.10,0.10,12,12,123956.25,0.100000,21.145212,124057.75,2025-10-05T03:11:32.830+00:00,8.18,
2025-10-05T03:51:35.671+00:00,-1,-1,-0.970221,0.10,0.10,12,12,123956.25,0.100000,21.145212,124057.75,2025-10-05T03:11:32.830+00:00,8.18,
2025-10-05T03:51:55.893+00:00,-1,-1,-0.970221,0.10,0.10,12,12,123956.25,0.100000,21.145212,124057.75,2025-10-05T03:11:32.830+00:00,8.18,
2025-10-05T03:52:15.631+00:00,-1,-1,-0.970221,0.10,0.10,12,12,123956.25,0.100000,21.145212,124057.75,2025-10-05T03:11:32.830+00:00,8.18,
2025-10-05T03:52:35.668+00:00,-1,-1,-0.970221,0.10,0.10,12,12,123956.25,0.100000,21.145212,124057.75,2025-10-05T03:11:32.830+00:00,8.18,
2025-10-05T03:52:55.516+00:00,-1,-1,-0.970221,0.10,0.10,12,12,123956.25,0.100000,21.145212,124057.75,2025-10-05T03:11:32.830+00:00,8.18,
2025-10-05T03:53:15.530+00:00,-1,-1,-0.970221,0.10,0.10,12,12,123956.25,0.100000,21.145212,124057.75,2025-10-05T03:11:32.830+00:00,8.18,
2025-10-05T03:53:35.372+00:00,-1,-1,-0.970221,0.10,0.10,12,12,123956.25,0.100000,21.145212,124057.75,2025-10-05T03:11:32.830+00:00,8.18,
2025-10-05T03:53:55.092+00:00,-1,-1,-0.970221,0.10,0.10,12,12,123956.25,0.100000,21.145212,124057.75,2025-10-05T03:11:32.830+00:00,8.18,
2025-10-05T03:54:15.153+00:00,-1,-1,-0.970221,0.10,0.10,12,12,123956.25,0.100000,21.145212,124057.75,2025-10-05T03:11:32.830+00:00,8.18,
2025-10-05T03:54:35.411+00:00,-1,-1,-0.970221,0.10,0.10,12,12,123956.25,0.100000,21.145212,124057.75,2025-10-05T03:11:32.830+00:00,8.18,
2025-10-05T03:54:55.201+00:00,-1,-1,-0.970221,0.10,0.10,12,12,123956.25,0.100000,21.145212,124057.75,2025-10-05T03:11:32.830+00:00,8.18,
2025-10-05T03:55:14.863+00:00,-1,-1,-0.970221,0.10,0.10,12,12,123956.25,0.100000,21.145212,124057.75,2025-10-05T03:11:32.830+00:00,8.18,
2025-10-05T03:55:34.506+00:00,-1,-1,-0.970221,0.10,0.10,12,12,123956.25,0.100000,21.145212,124057.75,2025-10-05T03:11:32.830+00:00,8.18,
2025-10-05T03:55:54.575+00:00,-1,-1,-0.970221,0.10,0.10,12,12,123956.25,0.100000,21.145212,124057.75,2025-10-05T03:11:32.830+00:00,8.18,
2025-10-05T03:56:14.196+00:00,-1,-1,-0.970221,0.10,0.10,12,12,123956.25,0.100000,21.145212,124057.75,2025-10-05T03:11:32.830+00:00,8.18,
2025-10-05T03:56:33.893+00:00,-1,-1,-0.970221,0.10,0.10,12,12,123956.25,0.100000,21.145212,124057.75,2025-10-05T03:11:32.830+00:00,8.18,
2025-10-05T03:56:54.061+00:00,-1,-1,-0.970221,0.10,0.10,12,12,123956.25,0.100000,21.145212,124057.75,2025-10-05T03:11:32.830+00:00,8.18,
2025-10-05T03:57:14.585+00:00,-1,-1,-0.970221,0.10,0.10,12,12,123956.25,0.100000,21.145212,124057.75,2025-10-05T03:11:32.830+00:00,8.18,
2025-10-05T03:57:34.565+00:00,-1,-1,-0.970221,0.10,0.10,12,12,123956.25,0.100000,21.145212,124057.75,2025-10-05T03:11:32.830+00:00,8.18,
2025-10-05T03:57:54.488+00:00,-1,-1,-0.970221,0.10,0.10,12,12,123956.25,0.100000,21.145212,124057.75,2025-10-05T03:11:32.830+00:00,8.18,
2025-10-05T03:58:14.472+00:00,-1,-1,-0.970221,0.10,0.10,12,12,123956.25,0.100000,21.145212,124057.75,2025-10-05T03:11:32.830+00:00,8.18,
2025-10-05T03:58:34.747+00:00,-1,-1,-0.970221,0.10,0.10,12,12,123956.25,0.100000,21.145212,124057.75,2025-10-05T03:11:32.830+00:00,8.18,
2025-10-05T08:06:50+00:00,-1,-1,-0.876574,0.10,0.10,12,12,0.100000,18.868436,
